,Like count,Retweet count,Source,User location,date,tweet,tweet_id
14,1.0,0.0,Crowdfire App,California,2019-11-01 11:50:06,Romance Mode: A favorite #Tesla Wireless #Software Update - lot’s of fun but broader message is why can't we get other car makers to update this way also? https://t.co/JpgyQoEqX0,1.1902345585764393e+18
15,21.0,1.0,Twitter for iPhone,"Ohio, USA",2019-11-01 10:01:07,But yeah it’s #Tesla fans that can’t accept realty and the media and Tesla detractors drink up the lie like this.... despite indisputably evidence to the contrary.  This situation is when the media should shine. https://t.co/26jVcnfCtl,1.1902071310955889e+18
16,0.0,0.0,Twitter for iPhone,"Louisville, KY",2019-11-01 11:53:03,@elonmusk I’m going strong w M3 (third #Tesla). Loving AP now and it makes commute in traffic so much better. One suggestion... #pothole tracking based on jolts/data from previous drivers cars hitting a hole on what AP perceived to be a smooth road. #teslamodel3 #Autopilot,1.190235299173032e+18
17,0.0,0.0,Twitter for iPhone,"Los Angeles, CA",2019-11-01 10:11:04,#Tesla #supercharging #survey https://t.co/KeomW5Q7on,1.19020963314056e+18
18,3.0,1.0,Twitter for Android,Germany,2019-11-01 10:36:22,@28delayslater Here's my suggestion to @TopGear_BBCA aka #TopSmear™. Let someone do the race again who knows how to operate a #Tesla. You could ask @nico_rosberg e.g. . When all settings are correct the result will be accepted. The only way to save a little bit of your questionable reputation!,1.1902159995361894e+18
19,12.0,0.0,Twitter for Android,Finland,2019-11-01 12:10:50,"@Teslarati Wider stock tires help the Porsche on the cold tarmac. Nevertheless, unreal how #Topgear keeps bashing #Tesla. Remember the original Roadster review? A bogus, biased car show in favor of ad revenue from Big Auto",1.1902397735978516e+18
20,0.0,0.0,Twitter for iPhone,"Atlanta, GA",2019-11-01 11:15:08,#tesla ok let’s get to announcing what this truck looks like and specs!,1.1902257591069368e+18
21,0.0,0.0,ContentStudio.io,"London, England",2019-11-01 12:06:26,Would Tesla offer a factory-made longer wheelbase version of the Model 3 for the Chinese market? #tesla #elonmusk https://t.co/OVai2L0Jb2,1.1902386688349512e+18
22,2.0,0.0,Twitter Web App,,2019-11-01 12:06:17,"⌛️ POSLEDNÍ ŠANCE ⌛️ TESLA RoboStar T80 Pro s 2️⃣0️⃣% SLEVOU. Vyřešte dárek na Vánoce v klidu - každý jistě víte, jaký blázinec v prosinci bývá. 😉

🎁🎄 https://t.co/TDEdO9Eiy8 🎄🎁

#sleva #vysavac #RobotickyVysavac #RobotickyVysavacTESLA #VysavacTESLA #TESLA #TeslaRoboStarT80Pro https://t.co/QLw8UNO50m",1.190238630704558e+18
23,0.0,0.0,Twitter Web App,,2019-11-01 11:02:24,"Damit wären diese Akkus deutlich schneller »voll« als beispielsweise mit #Tesla-s »#Supercharger«, bei dem es nach Angaben der Firma immerhin noch 45 bis 50 Minuten dauert.",1.1902225542392463e+18
24,25.0,0.0,Twitter for iPhone,"Wichita, KS",2019-11-01 11:00:39,Happy Tesla Pickup Truck Month! So excited!!!!! #Tesla @elonmusk,1.190222111656145e+18
25,0.0,0.0,Twitter Web App,Panama,2019-11-01 10:36:57,"Se pone a la venta el Tesla Mule 1, el prototipo de desarrollo del Roadster: conoce la historia del primer #Tesla https://t.co/ARbd9e6KMu",1.190216149641904e+18
26,0.0,0.0,Artur'In,"Montigny-le-Bretonneux, France",2019-11-01 11:28:13,"👉Depuis l’arrivée du Model 3, #Tesla cartonne partout en Europe. Illustration spectaculaire aux Pays-Bas ⤵️ https://t.co/HJV2AXlEQo https://t.co/efWGG0lQ5M",1.190229050272428e+18
27,2.0,0.0,Twitter Web Client,"Toronto, Ontario",2019-11-01 12:32:28,"Super cute those construction cones! 

#OTA #Tesla for the win!

@greentheonly @28delayslater @Everman @TeslaPodcast @DMC_Ryan https://t.co/O6emHeOZrA",1.1902452175695094e+18
28,0.0,0.0,Twitter for iPhone,,2019-11-01 12:39:01,"$TSLA - With Solar Roof Tile installations happening this month, can you demo the actual testing homes where you conducted the rigorous performance testing to approve it for production for customers?   #tesla @CNBC https://t.co/HtZwUlNjce",1.1902468677513748e+18
29,2.0,2.0,Twitter for Android,"Fulda, Deutschland",2019-11-01 11:36:20,"""Top Gear""? Leider in dem Fall eher ""Low Gear"" bei den Jungs vom Team. Man sollte das Auto, über das man berichtet, schon kennen &amp; bitte nicht im Reichweitenmodus ein Drag Race fahren 🙈

#TopGear #Tesla #TeslaS #TeslaModelS

https://t.co/Ba9p1OBb1k

https://t.co/GDyuyoAMjt",1.190231092994945e+18
30,4.0,2.0,Twitter for Android,World,2019-11-01 12:28:12,"""On average, the company registered one accident for every 4.34 million miles driven when Autopilot was engaged. That's almost 10-times better than the U.S. average.""
#Tesla
#FSD

https://t.co/DXiaH5OFWd",1.1902441451069686e+18
31,7.0,4.0,Twitter for Android,World,2019-11-01 11:16:30,"Top Gear incompetence or something else?
Credit: KarenRei TMC

#Tesla
#ModelS
#Porsche
#Taycan
#TopGear https://t.co/UwsBEfkdCE",1.1902261013285888e+18
32,0.0,1.0,BearStoneHA,"Florida, USA",2019-11-01 11:15:55,Solar power from #Tesla is the life blood of this whole operation. (https://t.co/BAWSGTPdi2) #IOT #SmartHome https://t.co/YocXeF0NWk,1.1902259526321193e+18
33,0.0,0.0,autofunds.com,"Old Saybrook, CT",2019-11-01 12:40:05,"https://t.co/GsyqWPJllF Don't miss this 2016 Tesla Model S 4dr Sdn AWD 90D with only 36,296 miles. #Tesla #ModelS #OldSaybrook #MN`sAutohouse",1.1902471366188524e+18
34,0.0,0.0,Twitter for iPhone,,2019-11-01 10:00:35,This is why ALL cares should be self driven #Tesla #SelfDrivingCars https://t.co/PvjknaDR5H,1.1902069967645942e+18
35,0.0,0.0,Twitter Web App,,2019-11-01 10:23:58,@LTDAtaxinews #Tesla should of designed the #london taxi.,1.1902128787978527e+18
36,5.0,0.0,Twitter for iPhone,,2019-11-01 11:14:16,"Please stop with the renders. As someone already said, stop sharing concept pics by non-working artists. They all look horrible and unrealistic. Elon already said none look like the actual truck. It’s probably not even a pickup anymore since he just called it CyberTruck. #Tesla https://t.co/ycIcYheEfO",1.1902255392793436e+18
37,1.0,1.0,Twitter Web Client,Česká republika,2019-11-01 10:25:14,Tesla Model S prohrál s Taycanem. Tesla definitivně přišla o prvenství. Neskutečně zrychlení jí dovoluje porážet speciály v závodech na čtvrt míle. https://t.co/00zYODFxef #tesla #porsche #taycan #models #taycanturbos #modelsperformance prostřednictvím @portalridice,1.1902131974348923e+18
38,5.0,0.0,Twitter for iPhone,"Hell, MI",2019-11-01 11:01:06,"C’mon #Tesla, this isn’t what is meant when they say cars often use a floating brake caliper. You need those retaining bolts... $TSLA https://t.co/SYFistRK1f",1.1902222268906127e+18
39,0.0,0.0,Twitter Web App,,2019-11-01 11:19:14,#Tesla #Dracula https://t.co/pxXQCxbBwI,1.190226790247211e+18
40,0.0,0.0,Twitter Web App,Global,2019-11-01 10:32:33,Will Tesla's solar roof tiles be the next big tech disruption? Elon Musk expects to ramp up to 1000 installs a week. https://t.co/5kPcCDdtG1 #tesla #solar #solarroof #elonmusk,1.1902150392419e+18
41,6.0,1.0,Twitter Web App,,2019-11-01 11:54:07,"Tesla, demandada por la muerte de un conductor que no pudo salir del coche - https://t.co/IWdPsg69z0  #Tesla https://t.co/xP97BABH4w",1.190235569378517e+18
42,1.0,0.0,Twitter Web App,"New York, NY",2019-11-01 11:57:23,"Tesla Stock Gains Dim Einhorn’s Greenlight $TSLA

""Tesla stock has risen 23% since the company’s earnings release in October. Short sellers lost more than $1 billion in one day as Tesla stock rose.""

Read the full article now! #Tesla 

https://t.co/Qep0UKfCkb",1.1902363898429358e+18
43,25.0,5.0,Twitter for iPhone,"Maranello, Emilia Romagna",2019-11-01 10:49:36,"Just getting set up for my road trip. #tesla will do the range I need to go across Europe unhindered. #tesla #power #trip 
@550LeMans @JPnosnoopers @Piper666Peter @Rubystone911 @rs_hole @OneFormerKeeper @MrRichBernard @mark_lloyd1 @tommallett911 @TheChiefuk @SeasideChris @RobHC https://t.co/CzE8Vg7nm1",1.1902193301742756e+18
44,1.0,0.0,Twitter Web App,"Krasnodar, Russia",2019-11-01 12:34:07,Каждый день я добираюсь на работу на Tesla... Gotway Tesla 😉 #tesla #euc https://t.co/hpFlQkp2fn,1.1902456347853988e+18
45,1.0,0.0,Twitter Web Client,"Barcelona, España",2019-11-01 12:26:24,#TopGear manipuló los datos de aceleración del #TeslaModelS en su enfrentamiento con el #PorscheTaycan.Top Gear se ha visto obligada a admitir que las cifras del #Tesla proceden de la prueba de 2017.  https://t.co/5tJPjltISB,1.1902436941144146e+18
46,19.0,4.0,Twitter Web App,,2019-11-01 12:37:05,L'Autopilot va désormais afficher les cônes de circulations ! #Tesla #Autopilot https://t.co/aGSIHCbeNC,1.1902463808346112e+18
47,0.0,0.0,Twitter for iPhone,Europe,2019-11-01 10:52:38,Seems like #Tesla needs Gasolin to run their service car https://t.co/MnNF4pDxFY,1.190220095185916e+18
48,0.0,0.0,True Anthem,"Los Angeles, CA",2019-11-01 12:01:08,"#ElonMusk isn't a good role model, Peter Thiel said this week — but not for the reasons you might think, plus other recent headlines from #Tesla, #SpaceX and #hyperloop. https://t.co/Co3ksXxIok",1.1902373336705024e+18
49,0.0,0.0,Twitter for iPhone,Somewhere in PA,2019-11-01 10:07:50,@elonmusk when are you going to put Sirius XM streaming app in the teslas? I mean you can put freaking Netflix in it... but we can’t have Sirius XM? #tesla #siriusxm,1.190208821626577e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,2.0,0.0,Twitter Web App,"Helsingborg, Sverige",2019-11-01 09:43:17,"So...did #TopGear not only cheat, but use old drag-times, not set car to launch mode AND not use the top performance mode when racing the Porsche?
This puts not only Top Gear in a bad light, but also #Porsche , Can someone confirm these #Tesla results on the drag strip?",1.1902026413490545e+18
1,5.0,1.0,Twitter for Android,RBLXKFC Headquarters ,2019-11-01 08:18:23,"🚨The new Tesla KFC just opened!  Hop into you're cars!  Chicken awaits you! 🚘🍗🚨

@ElonRblx
@RobloxElonMusk

#KFCxTesla #KFC #Tesla #car https://t.co/oqWRSruN1I",1.1901812750947328e+18
2,0.0,0.0,Twitter for Android,"Marseille, France",2019-11-01 09:08:37,"@elonmusk @Tesla You should stop increasing the price every time you make an improvement. You make your cars more attractive but also more inaccessible. Not everyone will be able to follow you.
#Tesla #Model3",1.1901939200488694e+18
3,1.0,0.0,Twitter for Android,"Hamburg, Deutschland",2019-11-01 08:40:16,"@Naturschuetzen @_Cap_22 @KING_Faim @Hauptgarnix @Wuestenstromfan @mariselja Wieviel braucht ein #Tesla wenn man 30.000km im Jahr fährt?
Man sollte nicht von einem neuen, sondern durchschnittlichen Haus (50Jahre alt) ausgehen.",1.190186782236795e+18
4,0.0,0.0,Tickeron,"Sunnyvale, CA",2019-11-01 09:05:00,"$TSLA in Downtrend: its price may drop because broke its higher Bollinger Band on October 24, 2019. View odds for this and other indicators: https://t.co/Uj3kY5UR5m #Tesla #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/IU4SNuiZjA",1.1901930072968397e+18
5,0.0,0.0,Nieuwsfeed,Amsterdam,2019-11-01 09:30:03,"Top Gear vergelijkt in de video de #Porsche #Taycan Turbo S met de #Tesla #Model S . . . #video
 https://t.co/mwb7JHcZlc",1.190199313399505e+18
6,17.0,1.0,Twitter for iPhone,,2019-11-01 09:41:05,"V10で一番感動したのがJoe mode。
一部の音に過敏な妻はウインカーのリレー音が非常に苦手で、以前乗っていた車でも音量を絞れないかディーラーに相談した程だった。
この音量を下げる機能がバージョンアップによって追加されるなんて。
車に興味のない妻も驚いていました😊
#Tesla #テスラ",1.1902020894498038e+18
7,1.0,0.0,LaterMedia,Worldwide,2019-11-01 08:55:54,"👉 Follow @diyguruorg for more #ElectricVehicle stories.

For years, designer Henrik Fisker has teased the Fisker car company’s comeback. 
----

Read more at https://t.co/MuBGhSUVX6

#DIYguru #DIY #ElectricVehicle #electriccar #electric #tesla #gogreen #electriccars #cleanenergy https://t.co/BhsrN5Bw1j",1.1901907167204393e+18
8,1.0,0.0,Twitter Web App,"Copenhagen, Denmark",2019-11-01 09:26:28,"With #TopGear's latest test of the #Taycan vs #ModelS (regardless of the noise around the results) it is obvious that the EV battle is now more evident than ever! This is AWESOME for so many reasons! Go Team #Tesla, Go Team #Porsche! https://t.co/XwtDnEki6Z",1.1901984123581071e+18
9,24.0,2.0,Twitter for iPhone,"Hertfordshire, UK.",2019-11-01 09:30:10,"@Teslarati No, not really bad for #Tesla. @BBC_TopGear have actually made it look bad for the #Porsche because they need to bend the results to make it look better! Can anyone confirm the cost for each of these cars?",1.1901993433804022e+18
10,2.0,1.0,Twitter for iPhone,"London, UK",2019-11-01 07:47:29,What could be better than the #scenic #Autumn view from my #Tesla @TeslaSono @TeslaElites @Tesla @TeslaOwnersUK @TeslaDriverUK @TeslaInTheUK @TeslaTested @reigatebanstead #model3 #southdowns #surrey https://t.co/GGm04M4qkx,1.190173500335706e+18
11,6.0,5.0,Twitter Web App,"Paris, France",2019-11-01 08:02:08,"@LePoint ""Petaoctets de données que Tesla accumule"" LA est le sujet essentiel + la production de crédits de Co2; Mon trop long article de 10/2017 envisageant cette fusion &amp; X autres  articles sur évolution #tesla LIRE :https://t.co/Zh1g6PLnR2 https://t.co/NeUgAncNbt https://t.co/j3aPj9fSnT",1.1901771874643968e+18
12,0.0,0.0,Twitter for iPhone, Ex-Silicon Valley lad ,2019-11-01 09:19:03,@SpacePadreIsle @Tesla @elonmusk #HenryFord would be so proud of the #Tesla electric horse &amp; carriage 😜,1.1901965450915922e+18
13,6.0,1.0,Twitter Web App,,2019-11-01 09:16:20,Imagine that you sell 0 cars in a quarter in US and 97k internationally. Is this bad? $Tslaq $Tsla @Tesla #Tesla #NotIQtest,1.1901958610888212e+18
14,2.0,0.0,Twitter Web App,"Helsingborg, Sverige",2019-11-01 09:45:09,"And just so were clear, we are talking about the #Topgear video with the #Tesla model S vs #Porsche #Taycan, and this peculiar article: https://t.co/sMweSxpELq",1.1902031104358195e+18
15,6.0,0.0,Twitter for Android,RBLXKFC Headquarters ,2019-11-01 08:29:18,"The new Tesla KFC is full! 🍻🍗🚘

@roblox_elon 
https://t.co/qklio28MqC

#kFC #Tesla https://t.co/Ws0YVdGK2J",1.1901840241253868e+18
16,0.0,0.0,Twitter for iPhone,Kropswolde The Netherlands,2019-11-01 08:06:48,@ruytero @klwinkel @BennieVonk @BM_Visser Blijkbaar is de afschrijving bij niet #tesla BEV modellen ook groter als bij vergelijkbare ICE auto’s. https://t.co/HdnicgIDJx,1.190178361856942e+18
17,1.0,0.0,Twitter for Android,Nearby Gigafactory 8,2019-11-01 08:00:44,"@GerberKawasaki @BenSullins I will agree with Ross, if you remove the whole mission or green side of #Tesla people will still buy the car because it's the best.",1.1901768359523533e+18
18,0.0,0.0,Tweetbot for iΟS,"Netherlands, Arnhem",2019-11-01 08:47:45,"Tip: Tesla in-car music stopped loading or infinite load? Fix: tap karaoke. Play any song. Now go back to the music app and it will play again. 

V10 did not fix the bug but provided a workaround :) #tesla #music #software #stuck",1.1901886671150694e+18
19,28.0,6.0,Twitter for Android,World,2019-11-01 08:46:49,"They practically admitted it wasn't Model S Raven.
How low Top Gear journalism can go?
#Tesla
#Porsche
#Taycan
#TopGear

https://t.co/YP37pxmcz0",1.190188432993276e+18
20,0.0,0.0,Twitter for Android,"Marseille, France",2019-11-01 09:11:58,"I thought I could buy a Model 3  before the end of the year. Now it's impossible.
#Tesla #Model3 @elonmusk @Tesla",1.1901947602979594e+18
21,1.0,0.0,Twitter for iPhone,,2019-11-01 07:44:41,"Took Farmer John who helps me with my sheep out for his birthday - half expecting sceptcism for turning up in the #Tesla. Turns out I misjudged, he can’t wait until all the ‘filthy’ diesels are replaced and he was very impressed by the new vehicle.",1.1901727973828608e+18
22,0.0,0.0,Instagram,,2019-11-01 09:26:33,"@comforttuning +998977340303 
Стремимся к лучшему !
Yaxshilik uchun harakat !

#uzbekistan #tashkent #avto #chevrolet #mercedes #bmw #audi #lombargini #toyota #nissan #cadillac #ferrari #porsche #tesla #lexus… https://t.co/HHAPL2T6WA",1.1901984330526433e+18
23,1.0,0.0,Sprout Social,,2019-11-01 08:56:00,NYTimes reports on Tesla's Qtly results. Hopefully positive sentiment surrounding electric vehicle manufacturing will eventually flow through to lithium explorers $ZNC #Tesla #lithiumexploration https://t.co/UTGlrMVYnp,1.1901907431990804e+18
24,1.0,0.0,Twitter Web App,,2019-11-01 08:26:04,"V New Yorku bude jezdit první elektromobil v taxi službách
#Tesla #taxi

https://t.co/heKjBiaEmV",1.1901832095160566e+18
25,2.0,0.0,Twitter Web App,"Helsinki, Suomi",2019-11-01 09:19:44,#Bloomberg'iltä kattava kyselytutkimus Teslan laatuongelmista ja kehittymisestä. #Tesla #M3 on nyt keväistä mainettaan parempi. https://t.co/VGLZMdqSO3,1.190196714948432e+18
26,3.0,0.0,Twitter for Android,Finland,2019-11-01 07:35:41,"My thoughts about the Cybertruck aka #Tesla Model B.

First, we have an image of it. Enlarge the image on your screen and imagine standing close to the front bumper. There is perspective in the image. The windshield clearly slopes up. Your eyes are higher than the roof.

1/5 https://t.co/9CEeEGsNyJ",1.1901705315737068e+18
27,0.0,0.0,Twitter for iPhone,Atlantis Holy-Sovior Frank8,2019-11-01 07:30:32,@Madonna #Cinderella #CinAdéTESlA #Tesla #madamex,1.19016923641464e+18
28,1.0,0.0,Twitter for iPhone,"Los Angeles, CA",2019-11-01 08:57:57,"@GPKellyS97526 @enn_nafnlaus @healthyairall Actually, with Tesla Motors I have Solar Panel with the generation of electricity. #Tesla",1.1901912337228063e+18
29,1.0,0.0,Twitter for iPad,Boston MA Metro,2019-11-01 08:53:20,@MikeHudema Also should look to #Tesla batteries ... Megapack for grid level storage @Tesla,1.1901900726976348e+18
30,0.0,0.0,Twitter for Android,,2019-11-01 09:16:44,The TSLAQ and the whole negative narrative on $tsla #Tesla has been weird https://t.co/nGaE1oU5r7,1.190195961873752e+18
31,0.0,0.0,Twitter Web App,World,2019-11-01 09:27:42,"For $TSLAQ daily😂
#Tesla https://t.co/5Fl8dyzM7G",1.1901987205346468e+18
32,0.0,0.0,Instagram,België,2019-11-01 09:09:29,"Tesla Model X 100D

teslamotors ‘19 Tesla Model X 100D 423PK test review

Bekijk mijn test / Take a look at my review in Dutch: https://t.co/3xxHcsPyg3

#bijsturen #TeslaBelgium #Tesla #TeslaX #TeslaMotors… https://t.co/g5RKSK747V",1.190194136403583e+18
33,94.0,58.0,Hootsuite Inc.,"Santiago de Compostela, España",2019-11-01 08:30:05,"Top Gear manipuló los datos de aceleración del Tesla Model S en su enfrentamiento con el Porsche Taycan

https://t.co/jtAy5nuf1g

#Porsche #PorscheTaycan #Taycan 
#Tesla #TeslaModelS @Tesla #ModelS",1.1901842209767137e+18
34,0.0,0.0,Twitter for iPhone,,2019-11-01 09:06:50,Taxi Leiden en omgeving vanaf €45 naar Schiphol. #Leiden #TaxiLeiden #Tesla #Schiphol https://t.co/iQmJX8Z9bB,1.1901934714638705e+18
35,0.0,0.0,ContentStudio.io,"London, England",2019-11-01 08:06:27,"Tesla's solar roofs are an entire new roof for your home, an integrated power-generating structure. #tesla #elonmusk https://t.co/Qx1E6MgEci",1.1901782720653148e+18
36,0.0,0.0,Twitter for iPad,Boston MA Metro,2019-11-01 08:45:24,"This just makes so much sense... cover parking lots with solar!
#tesla https://t.co/EGiezNStRO",1.1901880746067026e+18
37,1.0,2.0,Twitter Web App,"Los Angeles, CA",2019-11-01 09:45:17,Now this gets us really excited about the #Tesla Semi. #cars #geek $TSLA https://t.co/RqjLdmAxLx,1.190203145827152e+18
38,3.0,1.0,Twitter for iPhone,,2019-11-01 08:57:59,"If you want to find the secrets of the universe, think in terms of energy, frequency and vibration. #nikolatesla #tesla https://t.co/MYYiYuWak7",1.1901912414824284e+18
39,0.0,0.0,Twitter Web Client,UK,2019-11-01 08:49:34,"Iowa Manufacturer Installs Solar, Storage For Peak Demand Reduction - Solar Industry https://t.co/75lUkXgNh5 #storage #cleanenergy #energy #RenewableEnergy #solar #tesla",1.1901891245961748e+18
40,5.0,1.0,Twitter Web App,"Paris, France",2019-11-01 08:01:32,"@babgi ""Petaoctets de données que Tesla accumule"" LA est le sujet essentiel + la production de crédits de Co2; Mon trop long article de 10/2017 envisageant cette fusion &amp; X autres  articles sur évolution #tesla LIRE :https://t.co/Zh1g6PLnR2 https://t.co/50lfaBhbQK",1.1901770379291116e+18
41,9.0,3.0,Hootsuite Inc.,"Deerfield Beach, FL",2019-11-01 09:34:03,Check out this case study of an #electricvehicle enthusiast who has a two #Tesla household powered by solar panels. Here's his inspiring story: https://t.co/phOqz0IKkS $TSLA #TeslaMotors #TeslaModel3 #TeslaModelS #TeslaSolar #ElonMusk,1.1902003180485263e+18
42,0.0,0.0,Reifenfinder tweeter,,2019-11-01 09:45:03,Top Gear vergleicht den #Porsche #Taycan Turbo S mit dem #Tesla #Model S im #Video . . . https://t.co/8bTVC4QTrG,1.1902030869351342e+18
43,0.0,0.0,LinkedIn,Aberdeen,2019-11-01 08:14:04,As Grampian Housing Association begins its programme of installing #Tesla batteries in tenants homes to provide free energy from solar PV - I was surprised that colleagues had never heard of Nikola Tesla who tried to offer free energy in the last century-…https://t.co/mCPNz0EzNF,1.190180191542354e+18
44,0.0,0.0,Tweet Old Post,World,2019-11-01 09:35:37,#Tesla Story: Roadtrip à Porto en Tesla Model S https://t.co/8HNNpy5PA9,1.190200713172988e+18
45,7.0,6.0,Hootsuite Inc.,,2019-11-01 09:05:05,"Ecco il livello di soddisfazione che gli acquirenti di #Tesla #Model3 mostrano per il loro acquisto, secondo le analisi di #Bloomberg...

Fonte: https://t.co/XE8SnQ2zIC https://t.co/HPU6jCPx3k",1.1901930287969976e+18
46,1.0,0.0,method41-to-twitter,U.S.A.,2019-11-01 08:45:50,"To Innovate is One Thing, To Accept #Innovation Is Another | #Innovation requires not an inside-looking-out perspective, but an outside-looking-in perspective.  | https://t.co/1Uic1XpVNA #Dyson #Experiences #Quip #Technology #Tesla https://t.co/cb4O4f8H7g",1.1901881833189335e+18
47,0.0,0.0,Twitter Web App,"New Delhi, India",2019-11-01 08:06:11,"I wonder how will Indian automobile sector respond once Tesla gets approval here as well, looking at Elon's feat in China.. #ElonMusk #Tesla #marutisuzuki #indianauto",1.1901782045619937e+18
48,3.0,0.0,TweetDeck,"Winterthur, Schweiz",2019-11-01 09:27:52,"@samsteiner @eenginemagazin 3. Während #Tesla die Nachhaltigkeit sogar in der Mission verfestigt hat („accelerate the world’s transition sustainable energy“), versuchen die Deutschen immer noch, den Kunden einen „sauberen Diesel“ zu verkaufen. Dh sie haben den Ernst des #Klimawandel’s nicht verstanden.",1.1901987612780544e+18
49,4.0,4.0,Twitter Web App,"Planet #Earth, mostly.",2019-11-01 07:49:31,"#Energy #rEvolution is taking our streets one by one with every new #Tesla. #Model3 is introducing the best electric cars at the more affordable prices on a truly massive mass-market scale. #China is just going parabolic with ""1000"" new #EVs makers. https://t.co/wtNIn6Plg5 $TNR.v https://t.co/3BsN3bjDOq",1.1901740141211402e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,1.0,0.0,Instagram,"Erfurt, Deutschland",2019-11-01 07:06:40,"Erstmal die neue Folge vom #podcast ""Tesla Welt"" reingezogen. Jeden Mittwoch neu und wirklich richtig gut analysierte #news von  #tesla . Freue mich da immer drauf  Danke dafür David. Habe ihn in Horb getroffen beim… https://t.co/tpUDa3xV0r",1.190163226480259e+18
1,0.0,0.0,Twitter for iPhone,Long Hill New Jersey,2019-11-01 04:37:22,Lol 😂 How many of the 85% w re duped by Musk’s fake solar tile show. And How much of the 85% was Musk himself and the other insiders like Kimbal. Keep drinking the cool aid $tsla $tslaq #tesla https://t.co/c7PJtslLH9,1.190125656165798e+18
2,22.0,9.0,Twitter Web App,Australia,2019-11-01 05:12:17,"Hi, I'm Tesla Model 3 👋 Now you can rent me in Tasmania 🏔️

https://t.co/2cGcab7RU5

#tesla #teslamodel3 #model3au #model3 #ElectricVehicles https://t.co/gS3gqOoihE",1.1901344418148352e+18
3,2.0,0.0,Twitter Web App,Hell,2019-11-01 05:32:20,(SPONSORED) We at @roblox_wendys have always loved #Tesla @roblox_elon Please go buy these amazing cars. https://t.co/m6cfOtTi4W,1.1901394867154166e+18
4,4.0,0.0,Twitter for iPhone,"Tokyo,Japan",2019-11-01 06:39:58,"アップデート完了！

#tesla #model3 #テスラ #モデル3 https://t.co/PDTQGEb8yS",1.1901565099691418e+18
5,0.0,0.0,Twitter for Android,World,2019-11-01 06:58:57,"A Tesla is the most patriotic car....

#Tesla
#Model3

https://t.co/bR4lQrsAvl",1.1901612875877335e+18
6,1.0,0.0,Twitter for iPhone,茨城県常陸大宮市,2019-11-01 06:16:53,"働く男　打ち合わせる男
社長と職人　会社にて。
#Tesla 
#が好きな社長 https://t.co/kNPHaqxB7k",1.190150701009105e+18
7,2.0,1.0,Twitter for iPhone,"Vancouver, canada",2019-11-01 05:15:07,HAPPY HALLOW33N @elonmusk @Tesla @coamau #model3 #tesla #pumpkin #alwaysworking https://t.co/1T2WP4nyTU,1.1901351576692572e+18
8,0.0,0.0,Twitter Web App,"Berlin, Deutschland",2019-11-01 05:03:10,@Elektro_Robin Blamabel wahrlich. #Daimler: Niedrige Stückzahl verkauft - entgegen eigener Kommunikation : &lt; 1.700!!! . Und jetzt fallen dem #Tesla #Killer #EQC die #Bolzen raus???,1.1901321505296138e+18
9,0.0,1.0,Instagram,"Nashville, TN",2019-11-01 04:43:09,"Ever write some tunes with a Tesla coil?
.
.
.
#nashville #tennessee #nashvilletennessee #615 #musiccity #tesla #teslacoil #halloween #weirdflexbutok #weird #singersongwriters #singersongwriter #songwriter… https://t.co/2aIIxdmCol",1.190127110846849e+18
10,8.0,1.0,Twitter for iPad,"Colorado, USA",2019-11-01 04:29:22,Excited to install this tomorrow if it’s delivered!! After doing my own chrome delete this looks a bit easier 😎👍 @thenikolapro #Tesla Model 3 Pillar Delete Kit https://t.co/kWewtDinl4,1.1901236418637169e+18
11,1.0,0.0,Twitter for Android,gray area,2019-11-01 05:28:45,@Manic_Marge @elonmusk It looks like a #Tesla symbol🎃,1.1901385870119035e+18
12,0.0,0.0,WordPress.com,"Chemnitz, Sachsen",2019-11-01 05:55:28,Elon Musk: #Tesla Model S wird schneller und soll Porsche Taycan schlagen https://t.co/WEFPKSVPNR https://t.co/GkOXgQu10I,1.1901453125365842e+18
13,0.0,0.0,Twitter for iPhone,"Newport, Wales",2019-11-01 06:58:21,#Tesla would treat you like the queen bust Bristol but use my Terence code please. https://t.co/w7NWfHEEMy,1.1901611350954312e+18
14,2.0,0.0,Twitter Web App,"Clontarf, Brisbane",2019-11-01 04:33:12,"So the update on the Porsche Vs Taycan, apparently @TopGear_BBCA did fake the numbers ... because @Tesla had worse numbers and they were trying to be nice.........

Pritty sure they were just paid to kneecap Tesla
#Tesla #ModelS @elonmusk https://t.co/KWry15q8YH",1.190124608994726e+18
15,0.0,0.0,Twitter for Android,World,2019-11-01 06:29:11,"Tesla vs Edison
Reminds me....
#Tesla

https://t.co/pO8jBCxU1V",1.1901537963930624e+18
16,3.0,0.0,Twitter Web App,"New Delhi, India",2019-11-01 04:46:58,"Great insights into #FaradayFuture and its quest to overtake #Tesla in the premium EV segment. Fascinating to read on its rise and fall, headline-worthy founder (Jia), and its plan for a comeback.

https://t.co/6lKmZV9Bh8 @FaradayFuture",1.190128071270994e+18
17,2.0,0.0,Twitter for iPhone,"los angeles, California",2019-11-01 05:10:36,..Durante l’ultima conference call per il q3 Elon aveva aperto alla possibilità di fornire la tecnologia #Tesla ad altre case. https://t.co/BOKUlMGDFr,1.1901340176952033e+18
